reporter,date,document_id,title,year,abstract,authors,document_type,pubtitle,document_url
mara,1943-06-26,531418281,"The Week: War Training Week? Separate, Unequal Jobs at Cheltenham Collins a Pioneer",1943,This is War Training Week. Emphasis s on increasing enrollment in the city's war vocational training schools to prepare for vital jobs in war industries.,"Phillips, B",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/week/docview/531418281/sem-2?accountid=14696
mara,1943-10-23,531423399,The Monumental City: Weekly News Summary cut this out and send it to your soldier boy in your next letter.,1943,"A last-minute reprieve saved Sidney Smith, 40, convicted of the cellar-burial murder of his wife, Mr. Mae Smith, 31, from execution at midnight Thursday.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531423399/sem-2?accountid=14696
mara,1944-01-22,531481605,YOUR NEIGHBOR: BRIEF SKETCHES OF FELLOW BALTIMOREANS YOU SHOULD KNOW,1944,"[EDITOR'S NOTE: This is the fiftieth in a series of thumbnail sketches of Baltimoreans of both races, designed to acquaint AFRO readers with each other.] Having served as probation officer in the circuit court in the Baltimore Division for fourteen...","Weaver, Audrey",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/your-neighbor/docview/531481605/sem-2?accountid=14696
mara,1944-01-29,531504546,YOUR NEIGHBOR: BRIEF SKETCHES OF FELLOW BALTIMOREANS YOU SHOULD KNOW,1944,Having served as probation officer in the circuit court in the Baltimore Division for fourteen years. Charles King believes that the present high rate of juvenile delinquency is due to war hysteria and the lack of recreation facilities.,"Weaver, Audrey",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/your-neighbor/docview/531504546/sem-2?accountid=14696
mara,1944-05-27,531517690,Monumental News,1944,"The board of estimates has approved the expenditure of $20,000 for the purchase of the property at 732 W. Lexington Street for a recreation center",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-news/docview/531517690/sem-2?accountid=14696
mara,1944-06-03,531481704,"Girls Riot at School in Md.: President of Board, Police Restore Quiet 18 GIRLS INVOLVED Ringleader Returned to Home of Parents",1944,A riot at the Maryland Training School for Girls at Glenburnie on Saturday was quelled only when police and the board president put in an appearance.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/girls-riot-at-school-md/docview/531481704/sem-2?accountid=14696
mara,1944-06-17,531479498,To-day: Cheltenham Dilemma Menaces to Morale,1944,The reason a new superintendent has not been appointed at the Cheltenham School for Boys is that technically no vacancy exists!,"Phillips, B",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/day/docview/531479498/sem-2?accountid=14696
mara,1944-08-12,531436722,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1944,"Replacing the Rev. C. C. Ferguson, who resigned from Ebenezer AME Church last week, is the Rev. W. F. Foster of Tampa, Fla., who preached his initial sermon at the church on Sunday. The Rev. Mr. Ferguson has been assigned to Turner Me-...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531436722/sem-2?accountid=14696
mara,1944-08-12,531477592,Hearing Set in Fatal Gas Blast,1944,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/hearing-set-fatal-gas-blast/docview/531477592/sem-2?accountid=14696
mara,1944-09-16,531484861,New Superintendent to Revolutionize Cheltenham,1944,"If the plans of R. A. B. Crump, new superintendent of the Cheltenham School for Boys, are successfully carried out, the Prince Georges County institution under his administration will be a training school which will prepare boys to take worthwhile jobs upon their...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/new-superintendent-revolutionize-cheltenham/docview/531484861/sem-2?accountid=14696
mara,1944-09-16,531537881,The Monumental City: A Summary of the Week's News in Baltimore,1944,"Morgan State College was granted an outlay of over a half-million dollars for post-war improvements, including a new gymnasium, by the board of public works.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531537881/sem-2?accountid=14696
mira,1944-09-23,531439404,The Monumental City A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1944,BALTIMORE-The BethlehemFairfield Shipyard was ordered by a War Labor Board arbitrator to fire thirty-four white workers who resigned from a CIO union in March protesting against the fair treatment shown colored members.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city-summary-weeks-news-baltimore-cut/docview/531439404/sem-2?accountid=14696
mira,1944-09-23,531481136,LIGHTS and SHADOWS,1944,"My mother used to say that you wanted to judge the quality of a housekeeper, look at the kitchen and the back yard. This sage observation justly applies also to the governments of States and cities. Look at the slum areas in the cities and the institutions to...","Holmes, Dwight",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/lights-shadows/docview/531481136/sem-2?accountid=14696
mira,1944-10-07,531465178,"Laborers Galore, Officers Few at Hawaii Supply Base",1944,"SOMEWHERE IN HAWAII (Via Air Mail)-Along the roads of this installation which is doubtless one of the largest in the Pacific you see miles and miles of storehouses, lines and lines of trucks, jeeps; bulldozers, cement mixers, piles and piles of lumber,...","Tubbs, Vincent",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/laborers-galore-officers-few-at-hawaii-supply/docview/531465178/sem-2?accountid=14696
mira,1944-10-07,531484481,Two Given 18-Month Term Despite Brutality Charges,1944,"A story of how police forced confessions of larceny from them was called ""unskillful prevarication"" by Judge J. Abner Sayler, Monday, as he sentenced James Green, 16, of 416 Wordsly Street, and Leroy Thormas, 21, of 1007 W.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/two-given-18-month-term-despite-brutality-charges/docview/531484481/sem-2?accountid=14696
mira,1944-10-14,531454512,Former Cheltenham Head Still in Superintendent's House,1944,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/former-cheltenham-head-still-superintendents/docview/531454512/sem-2?accountid=14696
mira,1944-10-14,531510018,"Cheltenham School Needs 19 Additional Employees: But, If It Gets Them, It Has No Place to House Them; Dilemma Facing New Head",1944,"The Cheltenham School Boys is in immediate need of 19 additional employees to bring the staff up to minimum requiremnts, but even if it gets the employees right nows it has no place to house them.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-school-needs-19-additional-employees/docview/531510018/sem-2?accountid=14696
mira,1944-10-14,531510048,This Antiquated Kitchen a Cheltenham Health Hazard,1944,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/this-antiquated-kitchen-cheltenham-health-hazard/docview/531510048/sem-2?accountid=14696
mira,1944-10-14,531510076,The Monumental City: A Summary of the Week's News in Baltimore,1944,"There are now 61.365 colored persons eligible to vote in the coming elections, the largest number ever registered in Baltimore, figures releasd by the suprvisor of elections revealed.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531510076/sem-2?accountid=14696
mira,1944-11-04,531441256,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1944,"Howard Hubbard, Sr., 45-yearold Preston, Md., business man, victim of a near-lynching, whose home and business were burned by an angry mob which forced his family of eight to flee for their lives, faces sentence of life imprisonment.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531441256/sem-2?accountid=14696
mira,1944-12-16,531474077,Carver Principal Dies al His Home: HELD MANY POSTS Served as Vocational School Head 19 Years,1944,"Principal at Carver Vocational School since its beginning nineteen years ago, Joseph C. Briscoe, 58, of 1303 Madison Avenue, died at his home Sunday morning after a brief illness.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/carver-principal-dies-al-his-home/docview/531474077/sem-2?accountid=14696
mira,1944-12-16,531485709,What AFRO Readers Write: OPPOSE CONSCRIPTION,1944,Congress may soon consider a permanent military conscription act. I believe it should wait until the end of the war. Our soldiers have a right to help decide this issue when they return from the front; their children will be in the conscript...,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/what-afro-readers-write/docview/531485709/sem-2?accountid=14696
mira,1944-12-16,531502367,Other 12 -- No Title,1944,None available.,NA,other,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/other-12-no-title/docview/531502367/sem-2?accountid=14696
mira,1944-12-23,531467900,Overflow Crowd Attends Rites for Joseph Briscoe,1944,"An overflow crowd filled St. Katharine P.E. Church, stood in the aisles, the doorway and outside Wednesday as requiem mass was said for Joseph C. Briscoe, Carver Vocational School principal.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/overflow-crowd-attends-rites-joseph-briscoe/docview/531467900/sem-2?accountid=14696
mira,1944-12-23,531474615,Laud 2 GI's for Aid in Convicting White Man,1944,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/laud-2-gis-aid-convicting-white-man/docview/531474615/sem-2?accountid=14696
mira,1945-01-27,531544318,"ARC Worker, Formerly in England, Given New Post",1945,"Miss Ahnastasia E. Scott of Roanoke, Va., and Chicago, Ill., who went to England two years ago as a Red Cross worker and did everything from ""soup to nuts"" as assistant club director, is now going to St. Louis, Mo., to recruit girls for overseas duty.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/arc-worker-formerly-england-given-new-post/docview/531544318/sem-2?accountid=14696
mira,1945-03-10,531489088,today: Yale Helps Carter Appeal to Drivers,1945,"The midnight curfew on entertainment places is making Baltimoreans realize that, to coin a phrase, ""there's no place like home.""","Jenkins, R A",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/today/docview/531489088/sem-2?accountid=14696
mira,1945-04-07,531589703,Juvenile Delinquency,1945,"Contrary to general belief, the delinquency rate among colored and white youngsters in Baltimore is almost equal despite the comparative lack of welfare and training institutions provided for the former group.",NA,editorial_article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/juvenile-delinquency/docview/531589703/sem-2?accountid=14696
mira,1945-04-28,531567419,Cheltenham School Notes Improvements in 6 Months,1945,"During the sixmonth period of transition from a reformatory to a training school, R. A. B. Crump, superintendent of Cheltenham School for Boys, reports improvement in discipline, sanitary and dining facilities, health, recreational and educa-...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-school-notes-improvements-6-months/docview/531567419/sem-2?accountid=14696
mira,1945-06-02,531545883,Frontiers Hear of World Economy,1945,"""Because the Bretton Woods agreement aims to establish economic security beginning now and extending far into the post-war period, any American citizen who fails to interest himself in this measure is shirking his responsibility.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/frontiers-hear-world-economy/docview/531545883/sem-2?accountid=14696
mira,1945-06-16,531511431,today: Fellowship Drive New City Jail Needed,1945,"Established for 12 years, the Glenburnie School for Girls had its first death among the girls Wednesday, with the sudden and mysterious death of Vendula Askins, 14.","Jenkins, R A",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/today/docview/531511431/sem-2?accountid=14696
mira,1945-07-07,531492002,3 Douglass Pupils Nabbed by Police,1945,"Three Douglass High School pupils were arrested last week after a group of twenty-nine youngsters invaded Washington Junior High School and two teachers were assaulted, police reported.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/3-douglass-pupils-nabbed-police/docview/531492002/sem-2?accountid=14696
mira,1945-07-14,531584061,Holabird Chaplain Promoted to Captain,1945,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/holabird-chaplain-promoted-captain/docview/531584061/sem-2?accountid=14696
mira,1945-07-21,531529981,Cheltenham's New Staff Apartment House,1945,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenhams-new-staff-apartment-house/docview/531529981/sem-2?accountid=14696
mira,1945-07-21,531530080,"Lack of Personnel, Shops Blocks Cheltenham Work",1945,"Though it lacks 36 staff members, proper housing for the 40 workers now employed there and sufficient vocational shops for its 220 boys, the Cheltenham Training School is progressing under its first colored superintendent, Royal A. B. Crump.","Kerr, Louise",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/lack-personnel-shops-blocks-cheltenham-work/docview/531530080/sem-2?accountid=14696
mira,1945-07-21,531538168,Youths At Cheltenham At Bible School,1945,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/youths-at-cheltenham-bible-school/docview/531538168/sem-2?accountid=14696
mira,1945-07-21,531538563,Display Ad 15 -- No Title,1945,None available.,NA,display_ad,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/display-ad-15-no-title/docview/531538563/sem-2?accountid=14696
mira,1945-07-21,531539190,"Cleanliness Now A ""Must"" At Cheltenham",1945,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cleanliness-now-must-at-cheltenham/docview/531539190/sem-2?accountid=14696
mira,1945-07-28,531542338,"Cheltenham to Get $51,000: $11,500 Allocated to Furnish 9 Apartments MOST FOR REPAIRS School Still Has 36 Staff Vacancies",1945,"The Cheltenham Training School for Boys was granted a supplementary appropriation of $51,065 by Governor O'Conor this week, for immediate improvement of boys' cottages, the administration building, and furnishing the new apartment house for staff...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-get-51-000/docview/531542338/sem-2?accountid=14696
mira,1945-07-28,531583373,Boys Take Time Out for Play at Cheltenham,1945,None available.,NA,photo_standalone,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/boys-take-time-out-play-at-cheltenham/docview/531583373/sem-2?accountid=14696
mira,1945-08-11,531514393,Anderson to Visit Kerford Salt Mine,1945,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/anderson-visit-kerford-salt-mine/docview/531514393/sem-2?accountid=14696
mira,1945-10-13,531511113,The Monumental City,1945,"On Wednesday, the Public Service Commission dismissed the application of the DeLuxe Cab Company for permits to operate 25 taxicabs, contending that the present Supply was sufficient to meet public demands.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531511113/sem-2?accountid=14696
mira,1945-10-20,531523594,The Monumental City,1945,"The training course of the Enoch Pratt Library is now open to colored applicants as a result of a Supreme Court decision issued on Monday in the case if Miss Louise Kerr, former teacher and now AFRO employee.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531523594/sem-2?accountid=14696
mira,1945-10-27,531512683,The Monumental City: A Summary of the Week's News in Baltimore,1945,"District 5 of the War and Community Fund. headed by Elmer A. Henderson, to date has raised $16,429.26, or 82% of its $19,800 quota.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531512683/sem-2?accountid=14696
mira,1945-11-10,531535051,Display Ad 14 -- No Title,1945,None available.,NA,display_ad,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/display-ad-14-no-title/docview/531535051/sem-2?accountid=14696
mira,1945-11-17,531575428,Display Ad 1 -- No Title,1945,None available.,NA,display_ad,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/display-ad-1-no-title/docview/531575428/sem-2?accountid=14696
mira,1945-11-24,531533535,The Monumental City: A Summary of the Week's News in Ballimore,1945,"Dr. Dwight O. W. Holmes, president of Morgan State College, was named head of the colored division of the $1,185,753 YMCA expansion drive which included $274,950 for an annex and renovation of the Druid Branch Building at 1619...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531533535/sem-2?accountid=14696
mira,1945-11-24,531578340,Display Ad 6 -- No Title,1945,None available.,NA,display_ad,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/display-ad-6-no-title/docview/531578340/sem-2?accountid=14696
mira,1945-12-01,531542294,What Afro Readers Say: GI's ARE OPPOSED,1945,The results of a number of polls taken among men in the service on the subject of peace time compulsory military training show that the majority of enlisted men are opposed and most officers favor the measure.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/what-afro-readers-say/docview/531542294/sem-2?accountid=14696
mira,1945-12-22,531502510,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1945,"Willima B. Dixon, 55-year-old real estate dealer, was convicted of four out of ten perjury charges, Thursday, in connection with posting bail in criminal cases.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531502510/sem-2?accountid=14696
mira,1946-01-12,531570257,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1946,"A toll of sudden and tragic deaths in the Baltimore area during the holiday pe riod mounted to 12 as a fire of undetermined origin burned beyond recognition, an unidentified couple in a Laurens St.house early Wednesday morning.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531570257/sem-2?accountid=14696
mira,1946-01-19,531557504,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next Letter.,1946,"Contributions totaling $11,841, including $2,000 from the AFRO-AMERICAN Company, were reported on Thursday night by the special gifts committee of the YMCA Building Fund during a dinner meeting at the Druid Hill Ave. branch.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531557504/sem-2?accountid=14696
mira,1946-01-19,531565091,Cheltenham Site Still Under Fire,1946,"Following a protest meeting Tuesday against use of an 122-acre site recently Purchased in the Cherry Hill area for a new Cheltenham Training School for Boys, the matter was referred to the State Board of Public Works.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenham-site-still-under-fire/docview/531565091/sem-2?accountid=14696
mira,1946-01-26,531565063,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1946,"The Parent-Teacher Association of the Washington Junior High School asked the school board this week for relief of filth, overcrowding, health and fire hazards at the school.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531565063/sem-2?accountid=14696
mira,1946-01-26,531576283,"Three Boys Taken From Shack, Given New Home",1946,"Their former ragged bodies and naked feet now clothed in warm woolens and shoes, three small boys, who two months ago lived in a filthy Druid Hill Ave. shack, have started their climb toward clean, wholesome living.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/three-boys-taken-shack-given-new-home/docview/531576283/sem-2?accountid=14696
mira,1946-02-02,531599928,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1946,A delegation of civic groups and parents of children enrolled in the nurery schools and child care centers appealed to the Board of Estimates Thursday to continue the projects after March 1 when Government funds will cease.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531599928/sem-2?accountid=14696
aline,1946-02-09,531568984,The Monumental City: A Summary of the Week's News in Baltimore,1946,"Disclaiming that racial issues had influenced their actions, 100 white residents of the Lakeland area on Wednesday protested the location of the new Cheltenham School building in Cherry Hill.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531568984/sem-2?accountid=14696
aline,1946-02-09,531581035,Cheltenham's Site Opposed: Lakeland Residents Have Many Fears GHETTO SUGGESTED Deny Racism But Talk Colonization,1946,"Disclaiming that racial issues had influenced their actions, 100 white residents of the Lakeland area on Wednesday protested the location of the new Cheltenham school buildings in the Cherry Hill area, before Governor O'Conor, the State Department of Welfare, and...",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cheltenhams-site-opposed/docview/531581035/sem-2?accountid=14696
aline,1946-03-09,531593418,The Monmental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1946,"An AFRO survey revealed that aproximately 10,000 workers were idle as work stoppages and strikes lied up shipping, the steel industry and closed the doors of the American Refinery and Smelting Co.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monmental-city/docview/531593418/sem-2?accountid=14696
aline,1946-04-13,531568381,The Monumental City: A Summary of the Week's News in Baltimore Cut this out and send it to your soldier boy in your next letter.,1946,"Roy Campanella, 25-year-old catcher of the Baltimore Elite Giants, was signed to a contract to play with the Nashua (N.H.) Club of the New England Baseball League.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531568381/sem-2?accountid=14696
aline,1946-04-20,531566729,The Monumental City: A Summary of the Week's News in Baltimore,1946,"Residents of Northwest and East Baltimore, backed up by the Eastside Community Committee and the local NAACP, succeeded on Monday in foiling attempts to establish four liquor licenses in their respective neighborhoods.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/monumental-city/docview/531566729/sem-2?accountid=14696
aline,1946-08-24,531623244,"LaMott, Pa., Patriotic Town of 1,000 Marks July 4th the Year Round: Eighty-Year-Old Town, Eight Miles North of Philadelphia, Once Was Training Ground for Civil War Soldiers",1946,"The spirit of July 4th lasts the year round in La Mott, Pa., historic little community of 1000 people, eight miles north of Philadelphia's City Hall.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/lamott-pa-patriotic-town-1-000-marks-july-4th/docview/531623244/sem-2?accountid=14696
aline,1947-09-13,531597813,Escapees Nabbed,1947,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/escapees-nabbed/docview/531597813/sem-2?accountid=14696
aline,1948-01-10,531633760,Cocktail Guests Learn of Gunn-Briscoe Rites,1948,"On the home front the wedding of the week was that of Mn. Virginia Briscoe and Dr. John T. Gunn, who made their vows at her Madison Avenue apartment before members of the families and a few friends, Sunday afternoon, and ""informed"" some seventy-five,...","Garrett, Lula",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cocktail-guests-learn-gunn-briscoe-rites/docview/531633760/sem-2?accountid=14696
aline,1948-01-24,531636841,Actions of Daddy Grace's Members Under Legal Fire: Deacon Quotes Scripture on Men as 'Lovers of Men' One of Four Youths Haled Into Court Revealed as Deacon's Son,1948,"Daddy Grace's local House of Prayer on Thursday was labeled the ""meeting place"" for a vicious ring of men who swept within their circle four youths haled into Juvenile Court by Policewoman Whyte on charges of committing perverted acts.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/actions-daddy-graces-members-under-legal-fire/docview/531636841/sem-2?accountid=14696
aline,1948-01-31,531701500,Acrues the City Desk the week Dope on Dancing Dice,1948,Next to the circus ground a newspaper's city desk has more curious things to cross it than any other stationary or moving surface in the world.,"Tubbs, Vincent",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/acrues-city-desk-week-dope-on-dancing-dice/docview/531701500/sem-2?accountid=14696
aline,1948-06-05,531618840,"News in Tabloid: They Said It: ""Quote and Unquote""",1948,"""Nowhere in the civilized world has individual accomplishment been so unfettered by race, color, creed or national origin as it is in New York,"" contends Grover A. Whalen, chairman of the Mayor's Golden Anniversary Committee for NYC. He promised that Harlem would have full representation in the anniversary celebration.","AFRO;NNPA;Correspondents, ANP",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/news-tabloid/docview/531618840/sem-2?accountid=14696
aline,1950-03-11,531715326,Lane Provides 4 Millions for New Buildings,1950,"Governor Lane's budget passed by the legislature Th-jrsday carried $4,862,731 for new buildings in six colored Institutions.",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/lane-provides-4-millions-new-buildings/docview/531715326/sem-2?accountid=14696
aline,1950-05-06,531695037,Other 7 -- No Title,1950,None available.,NA,other,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/other-7-no-title/docview/531695037/sem-2?accountid=14696
aline,1950-12-02,531701973,Hotel Snub Delegates: Problem for Many D.C. Visitors Posed,1950,NA,NA,article,Afro-American (1893-),https://www.proquest.com/newspapers/hotel-snub-delegates/docview/531701973/se-2?accountid=14696
aline,1950-12-16,531714885,Parley Votes to Ban JC in Education: Morehouse College Head Makes Proposal BEAT SOUTHERNERS Override Amendment Backing Segregation,1950,A resolution that racial segregation in education be abolished was pssed by the White House Conference. Thurday afternoon as one of the major goals to be attained in the nation within the next ten rears.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/parley-votes-ban-jc-education/docview/531714885/sem-2?accountid=14696
aline,1951-02-24,531697700,Convict Digs Out of Prison: 70-Foot Tunnel Amazes Officials,1951,"An engineering masterpiece that is estimated to have taken at least two years to complete, led Joseph Holmes, 39, convict, to freedom from the Maryland Penitentiary on...",NA,front_page,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/convict-digs-out-prison/docview/531697700/sem-2?accountid=14696
aline,1951-09-15,531699613,Editorial Article 1 -- No Title: NEWS IN TABLOID....,1951,"JOHN T. MARTIN, better known to the group of editors he escorted overseas back in 1948 as ""Tommy,"" is now a major. Maj. Martin, a native of Washington, is now assigned to the historical section of the Japanese Logistical...","Mackay, Cliff",editorial_article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/editorial-article-1-no-title/docview/531699613/sem-2?accountid=14696
aline,1952-07-19,531774197,Dr. R. McGuire Returns To Board,1952,None available.,NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/dr-r-mcguire-returns-board/docview/531774197/sem-2?accountid=14696
aline,1953-05-02,531797613,"Cardozo Wins, Loses At Penn: Clerks Fail In Try For Sprint Trophy",1953,"Cardozo High School of Washington, D.C., was foiled in her attempt to retain the high school quarter-mile championship as the 59th annual Penn Relays track and field meet got under way here Friday.","LYLE, GEORGE, Jr",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/cardozo-wins-loses-at-penn/docview/531797613/sem-2?accountid=14696
aline,1953-05-09,531810997,On The Limb,1953,NNPA) The Penn Relays have come and gone and the tumult and the shouting have died away but the memories linger on.,"LYLE, GEORGE, Jr",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/on-limb/docview/531810997/sem-2?accountid=14696
aline,1953-12-26,531821290,Mrs. Holmes' Story,1953,"I have been in Baltimore all my life. My mother died when I was three years old and my uncle put me in St. Elizabeth's Catholic Home. It was on St. Paul Street then, near Pleasant. I stayed down there until I was 18.","Holmes, Francis",article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/mrs-holmes-story/docview/531821290/sem-2?accountid=14696
aline,1954-03-13,606357054,"State's budget includes $500,000 for Morgan",1954,"Morgan's armory eliminated, then replaced in legislative bill; Byrd, Pollack aid",NA,article,Afro-American (1893-),https://www.proquest.com/hnpbaltimoreafricanamerican/newspapers/states-budget-includes-500-000-morgan/docview/606357054/sem-2?accountid=14696
